"Redirect", "Redirect"
"Redirect Manager", "Redirect Manager"
"Redirect Status Code", "Redirect Status Code"
"Redirect only if request URL can\'t be found (404)", "Redirect only if request URL can\'t be found (404)"
"Redirect to same page with Trailing Slash", "Redirect to same page with Trailing Slash"
"Redirect to same page without Trailing Slash", "Redirect to same page without Trailing Slash"
"Remove Parent Category Path for Category URLs", "Remove Parent Category Path for Category URLs"
"Request Url", "Request Url"
"Rewrite Information", "Rewrite Information"
"Rewrite Manager", "Rewrite Manager"
"Rewrite was successfully saved", "Rewrite was successfully saved"
"Rewrites Management", "Rewrites Management"
"Rich Snippets Breadcrumbs (variant 2)", "Rich Snippets Breadcrumbs (variant 2)"
"Rich Snippets Breadcrumbs with separator", "Rich Snippets Breadcrumbs with separator"
"Robots Meta Header", "Robots Meta Header"
"Robots Meta Header for HTTPS", "Robots Meta Header for HTTPS"
"Robots.txt Editor", "Robots.txt Editor"
"Rule type", "Rule type"
"Rules Processing", "Rules Processing"
"SEO", "SEO"
"SEO Data", "SEO Data"
"SEO Description", "SEO Description"
"SEO Template Manager", "SEO Template Manager"
"SEO Templates", "SEO Templates"
"SEO description", "SEO description"
"SEO of Nested (Child) Categories", "SEO of Nested (Child) Categories"
"SEO of Nested (Child) Layered Navigation", "SEO of Nested (Child) Layered Navigation"
"SEO of Nested (Child) Products", "SEO of Nested (Child) Products"
"SEO-friendly URLs Settings", "SEO-friendly URLs Settings"
"Save And Continue Edit", "Save And Continue Edit"
"Save Rewrite", "Save Rewrite"
"Seo Description", "Seo Description"
"Settings", "Settings"
"ShortDescription", "ShortDescription"
"Show info only for", "Show info only for"
"Sort Order", "Sort Order"
"Status", "Status"
"Stop Further Rules Processing", "Stop Further Rules Processing"
"Store Id", "Store Id"
"Target Url", "Target Url"
"Template Information", "Template Information"
"Template Manager", "Template Manager"
"The rewrite does not exist.", "The rewrite does not exist."
"Title", "Title"
"Title (H1)", "Title (H1)"
"Total number of products with reviews", "Total number of products with reviews"
"Total number of reviews", "Total number of reviews"
"Total of %d record(s) were successfully updated","Total of %d record(s) were successfully updated"
"Trailing Slash", "Trailing Slash"
"URL Pattern", "URL Pattern"
"Unable to find rewrite to save", "Unable to find rewrite to save"
"Updated At (days ago)", "Updated At (days ago)"
"Url", "Url"
"Url Key", "Url Key"
"Use Robots Meta Header", "Use Robots Meta Header"
"Use meta tags from categories if they are not empty", "Use meta tags from categories if they are not empty"
"Use meta tags from products if they are not empty", "Use meta tags from products if they are not empty"
"Visible In", "Visible In"
"Visible in Store View", "Visible in Store View"
"Wrong Hreflang locale code value: ", "Wrong Hreflang locale code value: "
"Yes", "Yes"
